msg_id,conv_id,conv_turn,sender_user_id,receiver_user_id,sent_at,text,answer
e5400351-49a0-4fc6-ac80-22e858cffbd3,chat:u_barbara_u_naama,248,u_barbara,u_naama,2020-03-08 21:04:10,"Okay, keep me updated
Before I fall asleep though lol",‎audio omitted
eb4eb9df-204f-468c-9ac8-fd5a7bf3ad90,chat:u_barbara_u_naama,249,u_naama,u_barbara,2020-03-08 21:09:58,‎audio omitted,‎audio omitted
edb76fc9-292d-4b21-8325-6a099a0772f7,chat:u_barbara_u_naama,250,u_barbara,u_naama,2020-03-08 21:10:47,‎audio omitted,"‎audio omitted
‎audio omitted"
523ba059-6918-4651-bff0-c73925195687,chat:u_barbara_u_naama,251,u_naama,u_barbara,2020-03-08 23:19:18,"‎audio omitted
‎audio omitted","Cool beans
When are you free tomorrow?"
d69e9747-5e31-4b64-927a-06d598c764d3,chat:u_barbara_u_naama,252,u_barbara,u_naama,2020-03-08 23:40:07,"Cool beans
When are you free tomorrow?","Until work
‎audio omitted"
cea1043c-b632-4ec8-8458-02dfb2e47dce,chat:u_barbara_u_naama,253,u_naama,u_barbara,2020-03-08 23:56:08,"Until work
‎audio omitted","No, come on, today
I'll leave for you in 15 minutes"
ab0ff79f-0008-481b-b97f-af7deed5d22e,chat:u_barbara_u_naama,254,u_barbara,u_naama,2020-03-09 11:23:36,"No, come on, today
I'll leave for you in 15 minutes",‎audio omitted
cb036fe8-9266-4915-9d48-6a15775756df,chat:u_barbara_u_naama,255,u_naama,u_barbara,2020-03-09 11:24:07,‎audio omitted,"I'll pick you up, what's wrong with you
What do you have to do until I arrive
So, I'll arrive around 12:30?
Is that okay with you?"
654d2f9d-1063-4b75-8ce4-f722fdc24ce5,chat:u_barbara_u_naama,256,u_barbara,u_naama,2020-03-09 11:24:48,"I'll pick you up, what's wrong with you
What do you have to do until I arrive
So, I'll arrive around 12:30?
Is that okay with you?","Awesome
Come in clothes that can get dirty
And aluminum foil
‎audio omitted"
8dba69af-250d-445d-9c63-5bbfe33ae164,chat:u_barbara_u_naama,257,u_naama,u_barbara,2020-03-09 11:25:42,"Awesome
Come in clothes that can get dirty
And aluminum foil
‎audio omitted","No, no, pastel will be fine for me
I did it once and my hair was even darker than it is now"
bb2db0bc-3a70-4973-83cf-5f9ad3b992e3,chat:u_barbara_u_naama,258,u_barbara,u_naama,2020-03-09 11:27:41,"No, no, pastel will be fine for me
I did it once and my hair was even darker than it is now",‎audio omitted
882257ca-2e01-46ad-80ae-90e15da6719b,chat:u_barbara_u_naama,259,u_naama,u_barbara,2020-03-09 11:28:52,‎audio omitted,"‎image omitted
‎image omitted
‎image omitted
Wow, it took ages for that to be sent to you"
d3a46ee3-ad52-4816-bfea-c61ad7d4d381,chat:u_barbara_u_naama,260,u_barbara,u_naama,2020-03-09 11:34:31,"‎image omitted
‎image omitted
‎image omitted
Wow, it took ages for that to be sent to you","Awesome
The Iris 15
That's the address"
a9020a7f-866d-414d-8b7b-5b121265c50c,chat:u_barbara_u_naama,261,u_naama,u_barbara,2020-03-09 11:51:57,"Awesome
The Iris 15
That's the address","Cool, I'll leave soon"
a1e65a23-9a76-4082-93ab-3f0833a1c3e7,chat:u_barbara_u_naama,262,u_barbara,u_naama,2020-03-09 11:52:14,"Cool, I'll leave soon",I'm not poised yet
22a8b7b8-8a3d-4296-a88b-b984b4384a1f,chat:u_barbara_u_naama,263,u_naama,u_barbara,2020-03-09 11:52:17,I'm not poised yet,"Yes, I understood"
aaf5641d-6395-4c26-8d66-67a015f275e6,chat:u_barbara_u_naama,264,u_barbara,u_naama,2020-03-09 11:52:18,"Yes, I understood","Don't panic
hahahahaha"
1f501fd3-2845-4af2-9962-8cad815c1022,chat:u_barbara_u_naama,265,u_naama,u_barbara,2020-03-09 11:52:22,"Don't panic
hahahahaha",hahahahahahahahahaha
0fffb390-18f4-469d-a27b-fe3233d2c7e8,chat:u_barbara_u_naama,266,u_barbara,u_naama,2020-03-09 11:52:26,hahahahahahahahahaha,Made-up
4b8f20c7-1507-40df-a0af-957229bf67f0,chat:u_barbara_u_naama,267,u_naama,u_barbara,2020-03-09 11:52:30,Made-up,"Oh
hahahaha
It's also important that you warned me"
0dcdc75e-6a93-41ad-a760-f59d2cd5c6cd,chat:u_barbara_u_naama,268,u_barbara,u_naama,2020-03-09 11:52:32,"Oh
hahahaha
It's also important that you warned me","Thank you
I know
The helper is still here
Take your time"
c42199de-d6e7-44f5-a779-9e86094485c4,chat:u_barbara_u_naama,269,u_naama,u_barbara,2020-03-09 11:52:57,"Thank you
I know
The helper is still here
Take your time","‎image omitted
Good
hahahaha"
639cfbd5-6877-415b-9a47-f2cd42a8138b,chat:u_barbara_u_naama,270,u_barbara,u_naama,2020-03-09 12:00:48,"‎image omitted
Good
hahahaha",‎audio omitted
a30be212-2e96-4343-889a-cf7fc1ba5664,chat:u_barbara_u_naama,271,u_naama,u_barbara,2020-03-09 12:11:02,‎audio omitted,Why are you already in work clothes?
80563c21-cf02-4ad9-95bf-20ccd64a0a61,chat:u_barbara_u_naama,272,u_barbara,u_naama,2020-03-09 12:11:34,Why are you already in work clothes?,‎audio omitted
9946f818-0c50-41d6-af60-7bbdc23faf3e,chat:u_barbara_u_naama,273,u_naama,u_barbara,2020-03-09 12:12:01,‎audio omitted,I’m on my way
2dc94b29-f576-4ec6-bece-71868572ded5,chat:u_barbara_u_naama,274,u_barbara,u_naama,2020-03-09 12:13:12,I’m on my way,🌸
0ce1212d-6f64-4e6b-ad1f-b27db4e8d30d,chat:u_barbara_u_naama,275,u_naama,u_barbara,2020-03-09 12:24:25,🌸,"Naama, I'm outside
Were they really mad at you for being late?
‎image omitted
Thank youuuu"
429925f2-d6d5-440b-94ec-c97b67e10289,chat:u_barbara_u_naama,276,u_barbara,u_naama,2020-03-09 12:31:36,"Naama, I'm outside
Were they really mad at you for being late?
‎image omitted
Thank youuuu","Hysterical
Wowwww"
9f79bfae-fcf9-453d-8ab7-500291d194db,chat:u_barbara_u_naama,277,u_naama,u_barbara,2020-03-09 22:41:34,"Hysterical
Wowwww",Thank you for the idea
92842b42-123e-473d-ac30-0ea8b58996b8,chat:u_barbara_u_naama,278,u_barbara,u_naama,2020-03-09 22:42:16,Thank you for the idea,"In reality, it's more purple"
c6fd9c08-f985-46c4-8075-31fbaeddf172,chat:u_barbara_u_naama,278,u_barbara,u_naama,2020-03-09 22:42:23,"In reality, it's more purple",It turned out awesome
94160270-844f-424a-bf52-e0659ecfdef5,chat:u_barbara_u_naama,279,u_naama,u_barbara,2020-03-09 22:42:23,It turned out awesome,"With the lashes
And everything"
4d65d537-7945-4583-8a9c-2b05fdb3f36f,chat:u_barbara_u_naama,279,u_naama,u_barbara,2020-03-09 22:42:31,"With the lashes
And everything","Yesnnn
Exactly
Thank youuuu❤️❤️❤️"
f9090592-61d4-4224-a0bc-85328e12612a,chat:u_barbara_u_naama,280,u_barbara,u_naama,2020-03-09 22:42:37,"Yesnnn
Exactly
Thank youuuu❤️❤️❤️","Of course, my love
‎This message was deleted.
‎audio omitted
I don't have time to stop by home
Bring me makeup stuff"
bac37001-fe82-4c22-8bbc-074bea473c26,chat:u_barbara_u_naama,281,u_naama,u_barbara,2020-03-09 22:42:53,"Of course, my love
‎This message was deleted.
‎audio omitted
I don't have time to stop by home
Bring me makeup stuff",Okay
7bd46249-9b38-412b-a00b-a77a9fe3d10e,chat:u_barbara_u_naama,282,u_barbara,u_naama,2020-03-10 14:50:11,Okay,Yes
bd0aa3ff-fc7c-4a53-9ee9-9a4930a1ce87,chat:u_barbara_u_naama,283,u_naama,u_barbara,2020-03-10 16:03:05,Yes,"Naama, tell me where you buy a liter of alcogel?"
a6c09542-1de6-4172-a95d-ca25d1369eef,chat:u_barbara_u_naama,284,u_barbara,u_naama,2020-03-11 13:11:27,"Naama, tell me where you buy a liter of alcogel?","Mor chain
‎image omitted"
ff6fadcd-dec1-4366-a4f5-e9f0efa26852,chat:u_barbara_u_naama,285,u_naama,u_barbara,2020-03-11 13:31:22,"Mor chain
‎image omitted",What you did on Monday was the prettiest in my opinion
e0f67711-e7b6-4620-93ee-2aef8dc3426f,chat:u_barbara_u_naama,286,u_barbara,u_naama,2020-03-11 14:55:57,What you did on Monday was the prettiest in my opinion,"‎audio omitted
‎image omitted"
90ffb856-54c4-4730-8b1b-6c3f66b57a3d,chat:u_barbara_u_naama,287,u_naama,u_barbara,2020-03-11 15:08:33,"‎audio omitted
‎image omitted","Wow, really cool
What are you today? lolll"
dc7a509a-791c-40b9-be96-ce935d3f9b7e,chat:u_barbara_u_naama,288,u_barbara,u_naama,2020-03-11 15:45:20,"Wow, really cool
What are you today? lolll","I don't know
Honestly
‎image omitted"
b73220de-175e-48f6-9e4c-bd3933fa8aa6,chat:u_barbara_u_naama,289,u_naama,u_barbara,2020-03-11 16:12:45,"I don't know
Honestly
‎image omitted","Literally recommended
Recommended not to take money for it
They wrote water twice
And what about tea and coffee?"
c145fee3-0a5e-4b61-a07f-16e920b50179,chat:u_barbara_u_naama,290,u_barbara,u_naama,2020-03-11 19:35:24,"Literally recommended
Recommended not to take money for it
They wrote water twice
And what about tea and coffee?",‎audio omitted
ae64a7f7-8a8f-4c89-92ed-f72fa814fb6d,chat:u_barbara_u_naama,291,u_naama,u_barbara,2020-03-11 19:41:01,‎audio omitted,"Is Shirel angry?
I mean, is it on her too?"
39d4a8df-b89a-45e4-bd52-14ee8b3c6366,chat:u_barbara_u_naama,292,u_barbara,u_naama,2020-03-11 19:41:18,"Is Shirel angry?
I mean, is it on her too?",Yes
5064aa88-33f1-4a41-b62e-16961e5294c1,chat:u_barbara_u_naama,293,u_naama,u_barbara,2020-03-11 19:46:40,Yes,"Wow wow wow
So who hung it up? Omri?"
d16ea53e-219b-42b0-bf9c-b7fdb074e36c,chat:u_barbara_u_naama,294,u_barbara,u_naama,2020-03-11 19:49:23,"Wow wow wow
So who hung it up? Omri?",Yes...
58d90cee-cca0-43fb-ae3b-abbcfd7dc741,chat:u_barbara_u_naama,295,u_naama,u_barbara,2020-03-11 19:49:47,Yes...,"I wonder if it's for the cooks too
Probably not
Like they wrote employees...."
275d18e3-0c9c-413d-9bfc-8725ee421570,chat:u_barbara_u_naama,296,u_barbara,u_naama,2020-03-11 19:50:03,"I wonder if it's for the cooks too
Probably not
Like they wrote employees....","I don't think so
But they'll deduct the same amount from them"
bf3ed44c-3732-4ed8-8ef4-cc42e8a1758f,chat:u_barbara_u_naama,297,u_naama,u_barbara,2020-03-11 19:55:55,"I don't think so
But they'll deduct the same amount from them",Did you ask Shirel about it? Or is that uncomfortable?
2433c68f-4016-4fd3-8370-5a92326e5aad,chat:u_barbara_u_naama,298,u_barbara,u_naama,2020-03-11 19:56:29,Did you ask Shirel about it? Or is that uncomfortable?,‎audio omitted
c9b4e1e0-4add-4908-b404-51782958f7f5,chat:u_barbara_u_naama,299,u_naama,u_barbara,2020-03-11 19:56:43,‎audio omitted,‎audio omitted
ce36b62d-0903-4c9d-b707-39bde78ce7fc,chat:u_barbara_u_naama,300,u_barbara,u_naama,2020-03-11 19:57:14,‎audio omitted,‎audio omitted
8c110756-84cf-4350-a9ff-42ce985132b3,chat:u_barbara_u_naama,301,u_naama,u_barbara,2020-03-11 20:08:03,‎audio omitted,"‎audio omitted
‎audio omitted"
12c3263b-f331-4fda-a5f7-a97fb9d558eb,chat:u_barbara_u_naama,302,u_barbara,u_naama,2020-03-11 20:08:59,"‎audio omitted
‎audio omitted","Report back
Are you dead yet?"
847667a4-c51b-4f2a-8d50-2bab82415e7f,chat:u_barbara_u_naama,303,u_naama,u_barbara,2020-03-12 13:15:47,"Report back
Are you dead yet?","Very close lollll
I love you
Every sentence of yours is gold"
4a6a53b9-6048-4d4c-8807-d8365a70e551,chat:u_barbara_u_naama,304,u_barbara,u_naama,2020-03-12 13:23:04,"Very close lollll
I love you
Every sentence of yours is gold","Always here for support
So you came out clean from Corotia?
From Corona"
e508d702-cb33-4ebc-9997-f9ad60aa74cd,chat:u_barbara_u_naama,305,u_naama,u_barbara,2020-03-12 13:24:13,"Always here for support
So you came out clean from Corotia?
From Corona","I'll know tomorrow
Still no results"
bbfa735d-e736-4738-ba3d-f50a28b355ae,chat:u_barbara_u_naama,306,u_barbara,u_naama,2020-03-12 13:24:40,"I'll know tomorrow
Still no results",OMG what suspense
12471d74-3cd6-4f18-bbee-ea9c357bd130,chat:u_barbara_u_naama,307,u_naama,u_barbara,2020-03-12 13:25:06,OMG what suspense,"What suspense?! Even if it is, I'm fine because one antibiotic helps
Helps me"
12ee2274-9e18-47cb-9032-3d250fbea84e,chat:u_barbara_u_naama,308,u_barbara,u_naama,2020-03-12 13:33:41,"What suspense?! Even if it is, I'm fine because one antibiotic helps
Helps me","hahahahaha
Why did they decide to test you then"
d83f8385-629c-4d9e-b45d-a3498069b2e2,chat:u_barbara_u_naama,309,u_naama,u_barbara,2020-03-12 13:34:18,"hahahahaha
Why did they decide to test you then","I think they test everyone who has pneumonia now
Listen, in Acre there were no appointments a week in advance
I had to drive to Kiryat Yam"
a64b8bc7-4661-47be-ae00-c9f5b4680865,chat:u_barbara_u_naama,310,u_barbara,u_naama,2020-03-12 13:34:40,"I think they test everyone who has pneumonia now
Listen, in Acre there were no appointments a week in advance
I had to drive to Kiryat Yam",Insaneee
745c8212-3801-4c65-8c57-0e492f3c28c2,chat:u_barbara_u_naama,311,u_naama,u_barbara,2020-03-12 13:34:58,Insaneee,‎image omitted
180c6023-68fc-497c-96ab-35f63f8b662d,chat:u_barbara_u_naama,312,u_barbara,u_naama,2020-03-12 13:38:10,‎image omitted,One hundred percent no
d92bd280-b1db-42b9-b9db-9c39ac79a360,chat:u_barbara_u_naama,313,u_naama,u_barbara,2020-03-12 13:38:29,One hundred percent no,"hahahahahahah
I already thought they would legitimize it"
5a07811c-1a7d-4e49-8f64-18d5089dfdad,chat:u_barbara_u_naama,314,u_barbara,u_naama,2020-03-12 13:38:34,"hahahahahahah
I already thought they would legitimize it","hahahahaha
You think so
Have they already informed you that you're healthy?
‎audio omitted
‎audio omitted
They're reducing work at Marketo"
e5b77be3-c5fa-428d-89cb-b0af7156d469,chat:u_barbara_u_naama,315,u_naama,u_barbara,2020-03-12 13:54:30,"hahahahaha
You think so
Have they already informed you that you're healthy?
‎audio omitted
‎audio omitted
They're reducing work at Marketo",‎audio omitted
b26d9d2a-5ee6-404a-b440-0be5bf7e242d,chat:u_barbara_u_naama,316,u_barbara,u_naama,2020-03-13 13:42:41,‎audio omitted,"They would also call
I think
‎GIF omitted"
a3e88452-96f5-4a4e-9ac9-471de8fd8955,chat:u_barbara_u_naama,317,u_naama,u_barbara,2020-03-13 13:50:28,"They would also call
I think
‎GIF omitted","hahahahahahaha
‎audio omitted"
4d75fe73-22df-4449-96fb-06258041c2b8,chat:u_barbara_u_naama,318,u_barbara,u_naama,2020-03-13 13:58:54,"hahahahahahaha
‎audio omitted","Yes, what do we do now"
00fc1793-7007-4ef0-bb25-e20d30e0fff4,chat:u_barbara_u_naama,319,u_naama,u_barbara,2020-03-13 14:17:07,"Yes, what do we do now","‎audio omitted
‎audio omitted
‎audio omitted
‎image omitted"
489b0297-9820-4a18-987b-55ecd56890b1,chat:u_barbara_u_naama,320,u_barbara,u_naama,2020-03-13 14:17:18,"‎audio omitted
‎audio omitted
‎audio omitted
‎image omitted",‎audio omitted
ac20eeb0-37c6-471f-a200-0beba5bf342a,chat:u_barbara_u_naama,321,u_naama,u_barbara,2020-03-13 14:40:46,‎audio omitted,"Yesss
Yalla, come
They should freeze you somewhere in Acre and I'll pick you up"
5144ef96-3d7a-46a5-8338-0f51486372ff,chat:u_barbara_u_naama,322,u_barbara,u_naama,2020-03-13 15:22:51,"Yesss
Yalla, come
They should freeze you somewhere in Acre and I'll pick you up",I just put on the second coat
2a63bb64-2871-4c10-be3e-2c05330e07dd,chat:u_barbara_u_naama,323,u_naama,u_barbara,2020-03-13 15:56:28,I just put on the second coat,"Listen, my friend's mom came over and she doesn't even like tiramisu
But she said it turned out amazing"
1965d5d1-24e7-419f-a25e-094334d51c23,chat:u_barbara_u_naama,324,u_barbara,u_naama,2020-03-13 18:02:45,"Listen, my friend's mom came over and she doesn't even like tiramisu
But she said it turned out amazing",‎audio omitted
2c1830af-9b7d-498e-8a9a-70b1f22bb6a7,chat:u_barbara_u_naama,325,u_naama,u_barbara,2020-03-13 18:19:44,‎audio omitted,Are you coming
ce3ef9b6-b4a0-46c4-8c10-d36a04842d36,chat:u_barbara_u_naama,326,u_barbara,u_naama,2020-03-13 18:49:50,Are you coming,‎audio omitted
b1d1efb5-a0b4-4766-9b79-b4a92a0d744e,chat:u_barbara_u_naama,327,u_naama,u_barbara,2020-03-13 19:37:25,‎audio omitted,"Do you know who worked last night?
I wonder if there were any people at all"
fcae4ca7-8004-4e37-8ce6-164b11a93d95,chat:u_barbara_u_naama,328,u_barbara,u_naama,2020-03-14 12:39:45,"Do you know who worked last night?
I wonder if there were any people at all",A trillion percent there were no people
6ad718d2-5108-4e34-979e-28999b0da210,chat:u_barbara_u_naama,329,u_naama,u_barbara,2020-03-14 12:44:58,A trillion percent there were no people,I was just curious. Because Aviad and I were supposed to be the only ones
5d77b623-3b73-43db-b863-58f3811a5e1b,chat:u_barbara_u_naama,330,u_barbara,u_naama,2020-03-14 12:57:24,I was just curious. Because Aviad and I were supposed to be the only ones,"Probably just Aviad
‎audio omitted"
03d4c348-f85e-4020-9945-2f091a380353,chat:u_barbara_u_naama,331,u_naama,u_barbara,2020-03-14 12:58:08,"Probably just Aviad
‎audio omitted","What do you mean?
So what does he get then?"
07d4fc33-f01c-4b1e-85bd-515fc04937b7,chat:u_barbara_u_naama,332,u_barbara,u_naama,2020-03-14 13:04:39,"What do you mean?
So what does he get then?",‎audio omitted
f8c3acc1-b505-42bc-bcb3-b55b7be5fc4f,chat:u_barbara_u_naama,333,u_naama,u_barbara,2020-03-14 13:05:38,‎audio omitted,‎image omitted
edab985f-1b5c-453d-ac8c-3203a7b548e2,chat:u_barbara_u_naama,334,u_barbara,u_naama,2020-03-16 15:23:22,‎image omitted,‎audio omitted
008b4f9a-ed5a-4d6f-82ec-89d979d8ccb0,chat:u_barbara_u_naama,335,u_naama,u_barbara,2020-03-16 15:30:22,‎audio omitted,‎audio omitted
28ca1515-7f77-4896-877e-96fc452cf439,chat:u_barbara_u_naama,336,u_barbara,u_naama,2020-03-16 15:35:28,‎audio omitted,‎audio omitted
8a4e5f81-f834-4991-80bd-bbeefe8c5392,chat:u_barbara_u_naama,337,u_naama,u_barbara,2020-03-16 16:46:04,‎audio omitted,‎audio omitted
b33b42c4-d3ed-4809-9914-eb39b42c8c97,chat:u_barbara_u_naama,338,u_barbara,u_naama,2020-03-18 13:10:02,‎audio omitted,‎audio omitted
14169973-b33d-4bed-a592-85a9c86aa0ec,chat:u_barbara_u_naama,339,u_naama,u_barbara,2020-03-18 14:54:47,‎audio omitted,"‎audio omitted
I'm crazy about youuuuu
I swear to you. I know I say this all the time. But honestly, it's only for you
Okay, and for my boyfriend too lolll"
7e7f2445-351a-4c43-aaf4-c02185b4c4df,chat:u_barbara_u_naama,340,u_barbara,u_naama,2020-03-18 16:10:07,"‎audio omitted
I'm crazy about youuuuu
I swear to you. I know I say this all the time. But honestly, it's only for you
Okay, and for my boyfriend too lolll",‎audio omitted
4e990c55-9c16-43de-9036-ae98ab002d3c,chat:u_barbara_u_naama,341,u_naama,u_barbara,2020-05-21 20:13:02,‎audio omitted,"Really, that much?
You've become a busy woman"
ae9c06ea-3d0e-4755-9599-fbee197f5936,chat:u_barbara_u_naama,342,u_barbara,u_naama,2020-05-21 20:50:02,"Really, that much?
You've become a busy woman",Working every day until about 23:00
8d877168-f695-401b-a59e-b7cb0b964d24,chat:u_barbara_u_naama,343,u_naama,u_barbara,2020-05-22 09:27:42,Working every day until about 23:00,"Naama, you don't understand how good it is that you left
Lulu also left"
ea0186d3-67fe-4b82-8715-cad2074c6033,chat:u_barbara_u_naama,344,u_barbara,u_naama,2020-05-31 16:07:46,"Naama, you don't understand how good it is that you left
Lulu also left","I know
She told me
I talked to her about it a long time ago
You should leave too"
9b14ceaa-b21b-4b5f-8eb8-b906c738f45e,chat:u_barbara_u_naama,345,u_naama,u_barbara,2020-05-31 16:11:13,"I know
She told me
I talked to her about it a long time ago
You should leave too",They started being stingy with the tips
dd18949d-9434-4d59-9a6a-933b34d8237e,chat:u_barbara_u_naama,346,u_barbara,u_naama,2020-05-31 16:11:30,They started being stingy with the tips,"Go to the steak place
What do you mean
Did you work?"
b4e53dc8-efec-4a56-8751-db67a1e46b52,chat:u_barbara_u_naama,347,u_naama,u_barbara,2020-05-31 16:11:35,"Go to the steak place
What do you mean
Did you work?","I worked Friday for 8.5 hours. And it was packed, there wasn't a single free table
I got 500"
57714e9d-1694-4ce7-aa3e-a41eaa394e81,chat:u_barbara_u_naama,348,u_barbara,u_naama,2020-05-31 16:11:59,"I worked Friday for 8.5 hours. And it was packed, there wasn't a single free table
I got 500","Not logical at all
And not worth it"
e2107147-5fc2-4355-ab2b-6d624e15edc8,chat:u_barbara_u_naama,349,u_naama,u_barbara,2020-05-31 16:12:15,"Not logical at all
And not worth it","And on Saturday, it was just Aviad and me, and I got 420 for 8 hours"
54d1cb03-8421-41b8-9940-30125c4e2a9f,chat:u_barbara_u_naama,350,u_barbara,u_naama,2020-05-31 16:12:19,"And on Saturday, it was just Aviad and me, and I got 420 for 8 hours",Go to the Bukrim
1f95164c-afda-4b5f-9389-a43f010ee302,chat:u_barbara_u_naama,351,u_naama,u_barbara,2020-05-31 16:12:22,Go to the Bukrim,Exactly
964e25e1-bf69-427e-af40-be0e24bb6283,chat:u_barbara_u_naama,352,u_barbara,u_naama,2020-05-31 16:12:23,Exactly,"Exaggerated
Really
Not worth the time and gas"
af5c03ad-3d24-4bdb-95ce-6f88cd019ffe,chat:u_barbara_u_naama,353,u_naama,u_barbara,2020-05-31 16:12:32,"Exaggerated
Really
Not worth the time and gas","If there isn't a second wave now, I'll probably really leave for there"
8ffe1322-e3f4-456c-a808-99497ba02ee4,chat:u_barbara_u_naama,354,u_barbara,u_naama,2020-05-31 16:12:38,"If there isn't a second wave now, I'll probably really leave for there",And they annoy me
eb09fd3a-0121-42e0-8236-062cd9f7d9e6,chat:u_barbara_u_naama,355,u_naama,u_barbara,2020-05-31 16:12:43,And they annoy me,"It's okay, there's hardly any gas"
049ae79b-2a15-43cb-94be-1f67fd5c46f8,chat:u_barbara_u_naama,356,u_barbara,u_naama,2020-05-31 16:12:47,"It's okay, there's hardly any gas",hahahahaha
560f5647-063b-4a79-9bf7-f5380e2c73a3,chat:u_barbara_u_naama,357,u_naama,u_barbara,2020-05-31 16:12:56,hahahahaha,"Did they give you trouble about leaving?
Did they say anything?"
fd943c20-e796-44d7-8830-679a51ce760d,chat:u_barbara_u_naama,358,u_barbara,u_naama,2020-05-31 16:12:57,"Did they give you trouble about leaving?
Did they say anything?",They can't say anything
1b13397c-5233-4618-8faa-046c58a3e59c,chat:u_barbara_u_naama,359,u_naama,u_barbara,2020-05-31 16:13:09,They can't say anything,Of course
2a82511f-b0fb-4ad9-bd6d-05d67b2ebb8a,chat:u_barbara_u_naama,360,u_barbara,u_naama,2020-05-31 16:13:13,Of course,"I left during unpaid leave
And honestly, it's just waitressing
It's not a job with a future here"
9d8cbf35-3b72-48d9-8b2c-96e8cb1a2f27,chat:u_barbara_u_naama,361,u_naama,u_barbara,2020-05-31 16:13:14,"I left during unpaid leave
And honestly, it's just waitressing
It's not a job with a future here",You just wrote that they annoy you
d5c10810-b410-429d-8285-c0013762bcb0,chat:u_barbara_u_naama,362,u_barbara,u_naama,2020-05-31 16:13:33,You just wrote that they annoy you,I also decided not to return there as a customer
98ecd847-0452-43e5-8aab-ce94563e201d,chat:u_barbara_u_naama,363,u_naama,u_barbara,2020-05-31 16:13:37,I also decided not to return there as a customer,"Of course
Wow"
43ad144b-3bdf-44c3-8fea-3cdd83d763b2,chat:u_barbara_u_naama,364,u_barbara,u_naama,2020-05-31 16:13:38,"Of course
Wow","Because they are disgusting, that's why they annoyed me"
0a3b4080-7c76-49a2-b5a8-c122e0acd0b8,chat:u_barbara_u_naama,365,u_naama,u_barbara,2020-05-31 16:13:49,"Because they are disgusting, that's why they annoyed me","Even though you were so happy with their food
I understand lolll"
d853ca4d-bd92-43fe-a77c-08698b7a38d2,chat:u_barbara_u_naama,366,u_barbara,u_naama,2020-05-31 16:13:50,"Even though you were so happy with their food
I understand lolll",They are very disrespectful of my money and my family's money
022c5500-fad2-4751-8061-2f60b4bb2e77,chat:u_barbara_u_naama,367,u_naama,u_barbara,2020-05-31 16:14:01,They are very disrespectful of my money and my family's money,"Yes, you said once
That they think it comes easily to them
And actually, they work like donkeys for the money"
0f0793bc-2bb0-47e9-b268-4ff92f963981,chat:u_barbara_u_naama,368,u_barbara,u_naama,2020-05-31 16:14:07,"Yes, you said once
That they think it comes easily to them
And actually, they work like donkeys for the money",And I don't see any reason to give it to them after how they spoke about us
be4b3a4c-e4d6-4f9b-9eed-02fcee3dafc7,chat:u_barbara_u_naama,369,u_naama,u_barbara,2020-05-31 16:14:21,And I don't see any reason to give it to them after how they spoke about us,What what what wait
6da04921-8909-4b85-afe7-a426026725d3,chat:u_barbara_u_naama,370,u_barbara,u_naama,2020-05-31 16:14:31,What what what wait,"Yes, I left with a bad taste"
bf50df8e-8176-4cf0-b863-d5b1b3af4eee,chat:u_barbara_u_naama,371,u_naama,u_barbara,2020-05-31 16:14:34,"Yes, I left with a bad taste","How did they talk about you
You didn't tell me that"
b71cdf26-9c5b-46a9-a2c1-d3849e44aaa4,chat:u_barbara_u_naama,372,u_barbara,u_naama,2020-05-31 16:14:35,"How did they talk about you
You didn't tell me that",They said I'm a princess and that my dad is just a walking wallet
1463b538-0afd-49ef-afe5-6b942c9091a3,chat:u_barbara_u_naama,373,u_naama,u_barbara,2020-05-31 16:14:52,They said I'm a princess and that my dad is just a walking wallet,Dafuq
1734995b-992c-4977-a8ed-69a986df8e12,chat:u_barbara_u_naama,374,u_barbara,u_naama,2020-05-31 16:15:01,Dafuq,Besides the fact that Noam harassed me
439926c3-5000-42ef-8cff-aa435b2479a5,chat:u_barbara_u_naama,375,u_naama,u_barbara,2020-05-31 16:15:04,Besides the fact that Noam harassed me,"Pizdets
What?!?!?"
5a32be94-d7ce-41d4-8632-c21d9966ee04,chat:u_barbara_u_naama,376,u_barbara,u_naama,2020-05-31 16:15:04,"Pizdets
What?!?!?","And after that my parents just said stop
Yes
I didn't tell you??
Happened a long time ago"
142ba57f-0bad-40b6-9ca7-ce7fab4583bb,chat:u_barbara_u_naama,377,u_naama,u_barbara,2020-05-31 16:15:12,"And after that my parents just said stop
Yes
I didn't tell you??
Happened a long time ago",How did you find out they were talking about you behind your back
640d56d4-98fe-40eb-b85e-d54f0b0f5e1f,chat:u_barbara_u_naama,378,u_barbara,u_naama,2020-05-31 16:15:30,How did you find out they were talking about you behind your back,Around December
cc032604-fd9b-4be6-ba94-7e1a3731fe96,chat:u_barbara_u_naama,379,u_naama,u_barbara,2020-05-31 16:15:30,Around December,"No!!!!
Definitely not"
a89c12f6-101f-45e9-89fc-e8d627489d42,chat:u_barbara_u_naama,380,u_barbara,u_naama,2020-05-31 16:15:35,"No!!!!
Definitely not",They told me to my face
e629241f-3ae0-4820-a36c-68edf681997a,chat:u_barbara_u_naama,381,u_naama,u_barbara,2020-05-31 16:15:40,They told me to my face,"Omri?
Everyone said it?
Pizdets"
